episode,reward,avg_reward,q0,steps
72,-65.4027668031102,-96.7292777050544,-26.8719005584717,85
73,-3.8576590134551,-93.4123357898931,-26.8719005584717,85
74,-206.029393228972,-100.115812352165,-26.8719005584717,59
75,-118.243529577439,-103.450465623497,-26.8719005584717,46
76,-132.501690208769,-102.235780021326,-26.8719005584717,85
77,-50.6613634327827,-100.705025761745,-34.5853843688965,85
78,-229.381598565625,-107.698307989485,-34.5853843688965,85
79,-83.8834098348183,-107.859890368543,-34.5853843688965,85
80,-65.7117143026709,-107.287700846004,-34.5853843688965,85
81,4.99278667924979,-99.741690583251,-34.5853843688965,85
82,-102.415255325432,-100.743499315521,-34.5853843688965,85
83,-37.3552205006233,-100.489223384674,-34.5853843688965,85
84,-102.568658131032,-94.6196700058511,-34.5853843688965,85
85,-44.5471623235818,-93.666461173887,-34.5853843688965,85
86,-36.5470747748262,-91.4181603064501,-34.5853843688965,85
87,-61.7681170378486,-90.3910629327895,-34.5853843688965,85
88,-68.0765162838703,-89.6379395956137,-34.5853843688965,85
89,-44.2949563245803,-88.2697803713003,-34.5853843688965,85
90,-95.8884247728235,-85.9006069006351,-34.5853843688965,85
91,-133.922367603574,-86.0782584206457,-34.5853843688965,85
92,-79.2141296638215,-84.249606025601,-34.5853843688965,85
93,-80.2312082306307,-85.0968540140171,-34.5853843688965,85
94,-243.942862845994,-92.5504104124256,-34.5853843688965,85
95,-95.2431668382718,-91.6441674280114,-34.5853843688965,85
96,-104.41852443741,-91.2445593353084,-34.5853843688965,85
97,-57.7726441774584,-90.9393544302823,-34.5853843688965,85
98,-127.216493842814,-95.8737078234567,-34.5853843688965,76
99,-108.466519315816,-91.9711928669305,-34.5853843688965,41
100,-70.5460619021356,-90.0632941599183,-34.5853843688965,85
101,-63.9137113618642,-87.3197750060421,-34.5853843688965,85
102,-119.415308891395,-90.0699328243866,-38.5615653991699,84
103,-202.543058334451,-88.9963912151397,-38.5615653991699,70
104,-75.1150814455955,-88.6456580795708,-38.5615653991699,85
105,-60.925459887524,-88.4542079029649,-38.5615653991699,85
106,-88.6172560909654,-92.1986096137735,-38.5615653991699,85
107,-82.5415020780931,-91.40365948388,-38.5615653991699,85
108,-260.995704971361,-100.349278862709,-38.5615653991699,85
109,-58.8603741877293,-98.6009475049774,-38.5615653991699,85
110,-136.774729322997,-102.290050184954,-38.5615653991699,84
111,-147.472807630735,-106.72707949919,-38.5615653991699,85
112,-81.1947530322774,-107.504144938967,-38.5615653991699,85
113,-58.7544064209259,-107.13126054445,-38.5615653991699,85
114,-55.9606768751227,-107.597889366471,-38.5615653991699,85
115,-143.650160713224,-109.508358804087,-38.5615653991699,85
116,-89.7271577861027,-107.740550411389,-38.5615653991699,85
117,-55.0965150150446,-106.775845825438,-38.5615653991699,85
118,-75.8842544388433,-106.601967673766,-38.5615653991699,85
119,-48.3389525067721,-98.7778112601972,-38.5615653991699,85
120,-55.3672992695925,-97.18277655745,-38.5615653991699,85
121,-43.7306406416391,-94.7552612056191,-38.5615653991699,85
122,-39.2398694445776,-94.0139502163039,-38.5615653991699,85
123,-91.6216343242791,-92.5901558355625,-38.5615653991699,85
124,-74.8838366719612,-91.2468485298083,-38.5615653991699,85
125,-70.1029855208092,-91.2291254745553,-38.5615653991699,85
126,-109.572392784094,-93.0554727314445,-42.6343231201172,85
127,-68.6886009246864,-91.0264044127761,-42.6343231201172,85
128,-98.4638081008972,-86.863234403434,-42.6343231201172,44
129,-70.7857257578476,-86.690060175924,-42.6343231201172,85
130,-122.944691590241,-89.1708294440327,-42.6343231201172,85
131,-173.818463829179,-92.5788777535613,-42.6343231201172,85
132,-68.6130394822019,-92.0217392497256,-42.6343231201172,85
133,-19.3854282773455,-82.357328181965,-42.6343231201172,85
134,-116.496598381019,-84.6627771496966,-42.6343231201172,78
135,-66.5948038260873,-81.8555801298202,-42.6343231201172,85
136,-62.4762108852869,-78.4557162600023,-42.6343231201172,85
137,-105.014974450908,-79.4085251167475,-42.6343231201172,85
138,-125.691928344397,-82.0860259936863,-42.6343231201172,83
139,-86.8803795940796,-83.3228141024446,-42.6343231201172,85
140,-116.560614327235,-82.239232247005,-42.6343231201172,85
141,-76.0446997188818,-81.6919339243162,-42.6343231201172,85
142,-178.303130030413,-86.6201985249309,-42.6343231201172,85
143,-47.92423404714,-85.5017977092628,-42.6343231201172,85
144,-84.1074184263684,-86.9325363460466,-42.6343231201172,85
145,-55.6830743217214,-86.9451673481318,-42.6343231201172,85
146,-167.288232251191,-91.8874710125139,-42.6343231201172,85
147,-91.190105167832,-93.965480441444,-42.6343231201172,85
148,-106.37712006367,-94.5556998710197,-42.6343231201172,85
149,-99.5034751046992,-95.5404854083292,-42.6343231201172,85
150,-41.1077085782106,-94.3806743306252,-42.6343231201172,85
151,-64.3166743571856,-92.5704455935489,-50.2953414916992,85
152,-25.7589938871655,-90.8532613120481,-50.2953414916992,85
153,-39.5807041232278,-88.4979371529413,-50.2953414916992,85
154,-155.940320322593,-91.9041209355311,-50.2953414916992,85
155,-148.443262032224,-92.9240637532105,-50.2953414916992,50
156,-99.8038373402242,-89.9634786936523,-50.2953414916992,85
157,-80.0288711812296,-90.4201119616134,-50.2953414916992,85
158,-147.524652530259,-95.5456809317299,-50.2953414916992,49
159,-95.0096291052364,-94.6862021606987,-50.2953414916992,85
160,-87.4685716922875,-95.5211528753467,-50.2953414916992,85
161,38.3429861930093,-91.4883849922148,-50.2953414916992,85
162,-45.6203913987545,-89.1126016701287,-50.2953414916992,85
163,-38.8019937426299,-85.637004286058,-50.2953414916992,85
164,-164.690557379471,-88.7494113974737,-50.2953414916992,74
165,-22.7308111305894,-84.9962192696078,-50.2953414916992,85
166,6.49017851894969,-81.6948241400946,-50.2953414916992,85
167,-48.1439196114341,-76.4884557233354,-50.2953414916992,85
168,-55.3973664112189,-76.7873810178986,-50.2953414916992,85
169,-58.6834733856244,-75.7704232162688,-50.2953414916992,85
170,-53.7709084454351,-75.6939365812174,-50.2953414916992,85
171,-43.8049087704302,-70.7546036419869,-50.2953414916992,85
172,-37.9900434246848,-68.6266011722611,-50.2953414916992,85
173,-59.4173453537027,-66.7482101838624,-50.2953414916992,85
174,-146.401672360682,-68.6241380741017,-50.2953414916992,85
175,-8.57237537297715,-67.3227247458924,-50.2953414916992,85
176,-127.205775547639,-69.8382887935105,-55.0728378295898,80
177,-91.6023269764699,-72.4720221170827,-55.0728378295898,85
178,-5.15547331314993,-71.0950128846795,-55.0728378295898,85
179,-67.5033804963989,-67.5575352916318,-55.0728378295898,85
180,-35.8246796626627,-63.0527919968493,-55.0728378295898,85
181,-30.684015963193,-60.2879991417681,-55.0728378295898,85
182,-14.6368578909084,-57.6723186101552,-55.0728378295898,85
183,-169.69956529768,-58.5593151208521,-55.0728378295898,85
184,-77.1748412228036,-57.8459236055548,-55.0728378295898,85
185,-15.1331477743681,-54.952506648838,-55.0728378295898,85
186,-79.1614055546333,-59.6526823187437,-55.0728378295898,85
187,-75.4311718699707,-60.8451135375923,-55.0728378295898,85
188,-56.934491121603,-61.5704134327513,-55.0728378295898,85
189,-80.4956580761969,-58.2026174606203,-55.0728378295898,85
190,-78.8171725568636,-60.4460719176713,-55.0728378295898,85
191,-117.018184303685,-65.3864064305767,-55.0728378295898,70
192,-77.0742187015729,-66.5436183941822,-55.0728378295898,85
193,2.6859489074143,-64.2202857814369,-55.0728378295898,85
194,-151.550344325547,-67.9349606190338,-55.0728378295898,53
195,-47.5875321373502,-67.6876255667104,-55.0728378295898,85
196,-65.8119609303142,-68.5679076531058,-55.0728378295898,85
197,-66.4391290827618,-69.7058710794288,-55.0728378295898,85
198,-85.6692707458059,-70.755948095113,-55.0728378295898,85
199,-64.3057579886266,-67.4721115202307,-55.0728378295898,85
200,-32.9777587878467,-68.4483268568255,-55.0728378295898,85
201,-134.065228893021,-68.7227049906408,-57.2606163024902,85
202,-170.456296241202,-71.8768637612301,-57.2606163024902,85
203,-102.491870068804,-75.7703196314562,-57.2606163024902,85
204,22.814065405332,-72.157621795387,-57.2606163024902,85
205,-50.6838670618113,-72.751989291353,-57.2606163024902,85
206,-30.1495513403477,-72.7306107064392,-57.2606163024902,85
207,-63.5508447528762,-74.6871701809179,-57.2606163024902,85
208,-95.5499520016915,-71.7211856490783,-57.2606163024902,79
209,-144.82932913608,-74.4273651656094,-57.2606163024902,84
210,-103.071886215131,-77.9449147032399,-57.2606163024902,81
211,-95.8422250574635,-78.6121474833531,-57.2606163024902,85
212,-89.8068310866804,-79.1871738520215,-57.2606163024902,85
213,-39.2257289450725,-78.4788233649602,-57.2606163024902,85
214,-0.162830510327624,-75.2655102623255,-57.2606163024902,85
215,-51.6880164581104,-74.1803440183754,-57.2606163024902,85
216,-56.1078674328175,-71.7439313435406,-57.2606163024902,85
217,-132.210824437916,-73.9493955729944,-57.2606163024902,84
218,-143.475731426162,-79.7958627863374,-57.2606163024902,85
219,-82.9554626520015,-77.0520675193956,-57.2606163024902,85
220,-98.576365286938,-79.0916208453791,-57.2606163024902,85
221,-80.5984749771701,-79.6830814072534,-57.2606163024902,85
222,-53.1906308906724,-79.1531414795698,-57.2606163024902,85
223,78.0766057132271,-72.6033064212085,-57.2606163024902,85
224,-54.2774254909782,-72.2021731213025,-57.2606163024902,85
225,1.19998482735343,-70.8350633766945,-58.7666435241699,85
226,58.4576053458473,-63.1341500071398,-58.7666435241699,85
227,19.7803317690555,-55.5246848867295,-58.7666435241699,85
228,-71.4025771523843,-54.2811131700727,-58.7666435241699,85
229,-115.424424299407,-59.8106527582622,-58.7666435241699,75
230,-47.056832221573,-59.6655713646527,-58.7666435241699,85
231,-11.3268857507457,-58.9126647410686,-58.7666435241699,85
232,-29.6341120940078,-57.5559954347139,-58.7666435241699,85
233,-33.082409169451,-55.0572937214243,-58.7666435241699,85
234,-38.0567348591001,-50.7863899503451,-58.7666435241699,85
235,-28.2536771672276,-47.7936615884289,-58.7666435241699,85
236,-69.215564557603,-46.7285951684345,-58.7666435241699,85
237,-46.0794540273913,-44.9795000860629,-58.7666435241699,85
238,-88.1495309747587,-46.9364521672504,-58.7666435241699,60
239,-70.3634450404904,-49.7444767484569,-58.7666435241699,85
240,0.207252337169936,-47.6686659966457,-58.7666435241699,85
241,-140.082267388465,-51.0276419948716,-58.7666435241699,84
242,-34.3287582539601,-47.1123593475133,-58.7666435241699,85
243,-55.0871722575705,-43.5768169807697,-58.7666435241699,85
244,-27.7481973746216,-41.3685263696745,-58.7666435241699,85
245,-39.7875057389875,-39.0169719877565,-58.7666435241699,85
246,-26.9045446579715,-36.8692147749885,-58.7666435241699,85
247,-56.9902112671259,-37.0211979900467,-58.7666435241699,85
248,100.326196705677,-36.1312143503487,-58.7666435241699,85
249,-107.392965605619,-38.2558359549343,-57.7763061523438,84
250,-117.009190857415,-42.9842029823251,-57.7763061523438,72
251,-30.6705902291262,-46.549330805324,-57.7763061523438,85
252,-137.098992067773,-52.8245037587971,-57.7763061523438,79
253,63.3366917881871,-47.4349330011743,-57.7763061523438,85
254,-38.8770695765468,-44.3730388122599,-57.7763061523438,85
255,-0.631888357618183,-42.5160410577017,-57.7763061523438,85
256,-104.826559448955,-46.25602800563,-57.7763061523438,62
257,-8.0833220378617,-45.3939964033842,-57.7763061523438,85
258,-75.9784036373028,-47.1098361820983,-57.7763061523438,85
259,-90.5540442393355,-49.2097285573077,-57.7763061523438,85
260,99.1420904953478,-44.1138978508047,-57.7763061523438,85
261,-65.7887260454587,-43.9768243103189,-57.7763061523438,85
262,-70.2090550876888,-44.9420083527308,-57.7763061523438,85
263,-24.7866780179174,-42.4074942344571,-57.7763061523438,85
264,-87.7322055331647,-43.1022446541641,-57.7763061523438,85
265,-78.6150431590161,-46.2551364740116,-57.7763061523438,85
266,-29.6405443740549,-41.8374675534352,-57.7763061523438,85
267,0.176407821263307,-40.4572609104262,-57.7763061523438,85
268,-77.8730025744769,-41.3686941231025,-57.7763061523438,85
269,-94.3182516689823,-44.0314962948769,-57.7763061523438,85
270,-43.8634666214821,-44.1945347301767,-57.7763061523438,85
271,-121.660167785958,-47.9847596552961,-57.7763061523438,74
272,-32.7353018628348,-47.0145632791245,-57.7763061523438,85
273,-111.647914044229,-55.4935277091207,-57.7763061523438,73
274,-49.568719093006,-53.1805578486162,-54.7392883300781,85
275,-4.31960587092884,-48.6729744491567,-54.7392883300781,85
276,-85.7841292136055,-50.8775160085359,-54.7392883300781,85
277,-38.4078310275602,-46.9298695669274,-54.7392883300781,85
278,-12.3043576127904,-49.9555115429665,-54.7392883300781,85
279,-72.3647589967863,-51.2950191197761,-54.7392883300781,85
280,84.6592323878272,-47.8833742899583,-54.7392883300781,85
281,-63.6205656130833,-46.2351345365234,-54.7392883300781,85
282,-46.0882149376652,-47.7553302525156,-54.7392883300781,85
283,-38.2764506195992,-46.2472521318074,-54.7392883300781,85
284,-105.394331459109,-46.8408636205983,-54.7392883300781,79
285,11.7628647544402,-50.3360326502346,-54.7392883300781,85
286,-47.3409949372661,-49.5981234059069,-54.7392883300781,85
287,-49.9953270222351,-48.7895742832888,-54.7392883300781,85
288,-9.23536579035856,-48.1675217941864,-54.7392883300781,85
289,-15.6194727777381,-45.2830124839694,-54.7392883300781,85
290,-24.3174674787077,-43.111109456757,-54.7392883300781,85
291,17.089493821768,-41.2419079289241,-54.7392883300781,85
292,-135.051883613447,-46.6510395863125,-54.7392883300781,85
293,-56.9262180949176,-45.8131682071301,-54.7392883300781,85
294,38.993128628773,-40.4807129952199,-54.7392883300781,85
295,38.2966096852926,-37.1943099429489,-54.7392883300781,85
296,99.7624182153424,-28.3374065028969,-54.7392883300781,85
297,95.4647557992642,-23.209404196413,-54.7392883300781,85
298,-41.2042656674524,-20.3916582613419,-47.1552276611328,85
299,-23.9896508043015,-19.3684955297938,-47.1552276611328,85
300,-35.8477438585451,-20.6296210492984,-47.1552276611328,85
301,-73.6633568939413,-20.1447901565118,-47.1552276611328,85
302,14.5598318282547,-18.0260836422792,-47.1552276611328,85
303,-22.3560437703047,-18.4281510885798,-47.1552276611328,85
304,-30.5594480237838,-16.7559386496597,-47.1552276611328,85
305,-34.8856418627635,-21.5377336196833,-47.1552276611328,85
306,38.0027492964345,-17.4728010233026,-47.1552276611328,85
307,85.1109814202404,-12.2248331689864,-47.1552276611328,85
308,38.3350855838638,-9.16037172084788,-47.1552276611328,85
309,-28.9180631675161,-6.10132098918419,-47.1552276611328,85
310,-61.0478429481103,-9.01374929728621,-47.1552276611328,85
311,-4.79676486459233,-7.31198009437926,-47.1552276611328,85
312,93.3885034758444,-1.57662687445608,-47.1552276611328,85
313,32.8410739623597,0.106430715652654,-47.1552276611328,85
314,-43.8397263574078,-1.02237942753414,-47.1552276611328,85
315,-42.6449684859504,-1.75547946782384,-47.1552276611328,85
316,27.259141514828,-1.34869356010144,-47.1552276611328,85
317,44.107109106315,5.81766614868904,-47.1552276611328,85
318,-37.0512898591505,6.61266327811972,-47.1552276611328,85
319,-13.5637375993022,4.51038862899671,-47.1552276611328,85
320,-57.3595130786585,0.684143718438667,-47.1552276611328,85
321,-42.0693483018875,-4.98912694225053,-47.1552276611328,85
322,-130.972301179072,-14.046609221384,-33.4295043945312,85
323,47.3011438542886,-10.5063928405143,-33.4295043945312,85
324,52.4880804721734,-7.44728358945533,-33.4295043945312,85
325,83.2110575084357,-2.68493153477611,-33.4295043945312,85
326,-54.8628108838387,-1.932909694372,-33.4295043945312,85
327,-29.2741669995777,-3.6862696474853,-33.4295043945312,85
328,-42.4590622927285,-4.49039038838225,-33.4295043945312,85
329,-32.8972852481799,-4.58390387735809,-33.4295043945312,85
330,12.2703099067683,-2.69766580657682,-33.4295043945312,85
331,-132.534613258404,-9.51916030877037,-33.4295043945312,84
332,-86.5461301460117,-16.3854447714205,-33.4295043945312,85
333,41.1374113626274,-16.2733517402699,-33.4295043945312,85
334,10.3574517064553,-14.7023311453111,-33.4295043945312,85
335,53.5437587909842,-10.1186670757473,-33.4295043945312,85
336,108.81670646569,-5.574128222536,-33.4295043945312,85
337,-32.4067101592289,-10.6059367679389,-33.4295043945312,85
338,32.5955033719472,-10.6157595915554,-33.4295043945312,85
339,-133.411808237359,-14.1986428667535,-33.4295043945312,85
340,-164.965788383015,-19.091475662636,-33.4295043945312,85
341,15.9916135637149,-19.5421767806806,-33.4295043945312,85
342,-4.55012500188054,-21.4884661450084,-33.4295043945312,85
343,16.1214860633961,-19.3615551081065,-33.4295043945312,85
344,13.6104778718396,-18.2745864892608,-33.4295043945312,85
345,74.8159782850451,-12.9875668347127,-33.4295043945312,85
346,38.372278015781,-9.76990178200596,-24.6267204284668,85
347,37.0340861684384,-3.04964628810555,-24.6267204284668,85
348,-79.8931251571094,-8.13741704856148,-24.6267204284668,85
349,15.8992256613671,-9.60097124099373,-24.6267204284668,85
350,-34.9493174462783,-14.3273862391823,-24.6267204284668,85
351,30.3798309624773,-10.9176805653296,-24.6267204284668,85
352,-123.906377118178,-14.7029689700737,-24.6267204284668,85
353,59.6759579487499,-10.6175681604145,-24.6267204284668,85
354,-38.5280940848865,-10.8428005138828,-24.6267204284668,85
355,5.46137549170553,-11.1151578904853,-24.6267204284668,85
356,6.52062789052475,-5.55294824452815,-24.6267204284668,85
357,-7.68600104466626,-2.39854308047433,-24.6267204284668,85
358,-13.4333737321286,-4.58137448426457,-24.6267204284668,85
359,-14.9420207224616,-5.59335338142125,-24.6267204284668,85
360,59.1038361061977,-5.37095028881271,-24.6267204284668,85
361,-1.70012618669666,-9.79162359490816,-24.6267204284668,85
362,35.7779551290542,-7.06423698337683,-24.6267204284668,85
363,19.9025173748049,-7.57195642326253,-24.6267204284668,85
364,0.790611824964453,-2.20385962076959,-24.6267204284668,85
365,127.927018622414,9.51185265944757,-24.6267204284668,85
366,76.3075253568297,11.9244891311722,-24.6267204284668,85
367,20.5492081728064,12.9284624581596,-24.6267204284668,85
368,78.4649709725026,15.4222018545239,-24.6267204284668,85
369,-37.2845014300163,13.3864026824497,-24.6267204284668,85
370,-39.1541038339784,8.82759939768872,-17.4807910919189,85
371,5.85144293344438,7.52676599439526,-17.4807910919189,85
372,-14.3716814571624,5.47053528937122,-17.4807910919189,85
373,31.3973498695057,9.92215429043583,-17.4807910919189,85
374,3.27057756640614,9.41700836663739,-17.4807910919189,85
375,42.5158204730632,12.5156138834111,-17.4807910919189,85
376,46.0184023143733,13.1411567374869,-17.4807910919189,85
377,-38.8473120785201,16.5435193390732,-17.4807910919189,85
378,16.3415181864071,14.8101417485795,-17.4807910919189,85
379,46.0738771817699,18.1942205992458,-17.4807910919189,85
380,63.8023690494331,20.5278603415549,-17.4807910919189,85
381,59.4808551430131,22.6462694316544,-17.4807910919189,85
382,-21.4743328957415,22.0947361576114,-17.4807910919189,85
383,99.5670203635761,26.6147519214396,-17.4807910919189,85
384,44.2491377574838,28.9823982606374,-17.4807910919189,85
385,11.6618339130702,27.0847181729123,-17.4807910919189,85
386,4.19799014318395,27.3206428261075,-17.4807910919189,85
387,2.4283812982594,25.9866598728757,-17.4807910919189,85
388,136.622145815556,30.6554450105058,-17.4807910919189,85
389,43.0142429759225,32.3443902565441,-17.4807910919189,85
390,18.7939629077331,27.9790680279568,-17.4807910919189,85
391,45.7328165104313,26.7560796741009,-17.4807910919189,85
392,-35.1019003230403,24.530035334267,-17.4807910919189,85
393,-40.2872916873512,19.7799448278729,-17.4807910919189,85
394,75.5878530682881,24.2948390078051,-5.98476934432983,85
395,-72.5960036550441,22.9571630149624,-5.98476934432983,85
396,39.7822300768256,24.3143945006977,-5.98476934432983,85
397,2.96911586744275,25.0080263936819,-5.98476934432983,85
398,-20.2249986818886,22.9431324516261,-5.98476934432983,85
399,-21.5146648937961,21.951722753218,-5.98476934432983,85
400,104.947571545677,24.4489927961226,-5.98476934432983,85
401,-43.9595938174833,20.8498729508483,-5.98476934432983,85
402,-14.4685745289636,21.8250224528306,-5.98476934432983,85
403,106.664079960036,25.4379249237757,-5.98476934432983,85
404,19.6062917299909,24.3792215057046,-5.98476934432983,85
405,-24.7731854119173,20.8361993272505,-5.98476934432983,85
406,43.6808601521049,20.2041995276142,-5.98476934432983,85
407,62.0017322900674,23.5432421350466,-5.98476934432983,85
408,-42.3654277345186,17.8659442111228,-5.98476934432983,85
409,39.3436410912936,17.6697243444752,-5.98476934432983,85
410,38.4782395947828,18.7423805717437,-5.98476934432983,85
411,88.6520512756712,22.1205430170432,-5.98476934432983,85
412,29.3991312354641,23.1993730145314,-5.98476934432983,85
413,65.4996978226955,20.3544750948169,-5.98476934432983,85
414,-6.60211218807682,18.369820888257,-5.98476934432983,85
415,73.6643037537878,20.5646345220992,-5.98476934432983,85
416,110.495996505663,23.1551617219084,-5.98476934432983,85
417,-32.3121892297626,23.2667501656395,-5.98476934432983,85
418,50.6168564549666,26.9029160913322,1.3790694475174,85
419,26.1496390362765,24.9253875300518,1.3790694475174,85
420,109.444003035976,32.2069877976926,1.3790694475174,85
421,88.8792845128302,34.1708699751327,1.3790694475174,85
422,80.2409849933151,37.2617447401676,1.3790694475174,85
423,45.0516842456379,39.8728120572687,1.3790694475174,85
424,12.8351973446019,41.2468065468046,1.3790694475174,85
425,100.765807243874,41.0795359747325,1.3790694475174,85
426,66.7451907125942,45.5077273559356,1.3790694475174,85
427,19.0573897949719,46.8487659288931,1.3790694475174,85
428,-6.44897857633178,42.3242435874383,1.3790694475174,85
429,122.145147284353,46.4257978096128,1.3790694475174,85
430,82.767111885247,50.7274097014994,1.3790694475174,85
431,62.4934549622945,51.479913493907,1.3790694475174,85
432,47.5583300442785,50.9021774040754,1.3790694475174,85
433,43.2880390271193,54.328316074541,1.3790694475174,85
434,45.8797167939124,54.5897591026457,1.3790694475174,85
435,64.38307321884,55.625952447608,1.3790694475174,85
436,-18.4394968814575,51.3422905213229,1.3790694475174,85
437,48.9913361981615,52.1259787198307,1.3790694475174,85
438,-12.0536975405491,49.023842905301,1.3790694475174,85
439,9.95883455426844,49.6862807749948,1.3790694475174,85
440,54.6614246370386,48.9261656103248,1.3790694475174,85
441,104.550258934568,48.688336107481,1.3790694475174,85
442,30.780860442087,51.212058094355,6.38830518722534,85
443,124.015106167873,54.1479880828713,6.38830518722534,85
444,96.1270579364304,56.9470848388774,6.38830518722534,85
445,35.9148052554596,54.0059169276568,6.38830518722534,85
446,-17.3681313636249,49.7560202925985,6.38830518722534,85
447,-2.62733415117726,46.4412875268189,6.38830518722534,85
448,-1.23031724229274,44.5900074673016,6.38830518722534,85
449,76.0736966900502,47.1195474411196,6.38830518722534,85
450,50.2946022955125,45.1006992431851,6.38830518722534,85
451,2.86538761082678,42.5455071191144,6.38830518722534,85
452,-10.5107755570277,41.3627805050344,6.38830518722534,85
453,59.8064024134417,44.0129957446253,6.38830518722534,85
454,19.1723955839178,39.8940856766079,6.38830518722534,85
455,37.6835020418317,38.0907412828713,6.38830518722534,85
456,43.5219113333251,37.3318795377125,6.38830518722534,85
457,-62.7153610745843,32.920931892958,6.38830518722534,85
458,41.8151244497907,32.8620153098649,6.38830518722534,85
459,7.07493556580693,31.3098240607407,6.38830518722534,85
460,91.2812324975363,32.3857504318885,6.38830518722534,85
461,109.873858501434,37.5182846472042,6.38830518722534,85
462,-28.2469151653016,34.4287545926657,6.38830518722534,85
463,51.4617467020568,36.9693723623699,6.38830518722534,85
