episode,reward,avg_reward,q0,steps
63,-102.482402719864,-107.224408467426,-28.5798683166504,80
64,-52.9430112189172,-105.511417534568,-28.5798683166504,85
65,-82.9768214628654,-104.082424876994,-28.5798683166504,85
66,-163.461455367911,-106.502914009833,-28.5798683166504,85
67,-180.806029662335,-107.203076465993,-28.5798683166504,85
68,-53.8022416326629,-104.936157847869,-28.5798683166504,85
69,-117.671149710149,-103.858081027005,-28.5798683166504,75
70,-71.3416993652962,-97.5465747356364,-28.5798683166504,85
71,-167.725062631521,-101.701602063889,-28.5798683166504,85
72,-61.5504722869358,-101.872019731014,-28.5798683166504,85
73,-92.6095280416467,-101.678299010157,-28.5798683166504,41
74,-278.736084470869,-110.409112102455,-28.5798683166504,85
75,-101.351472622983,-112.847871005806,-28.5798683166504,85
76,-113.225278509904,-114.410030866079,-28.5798683166504,85
77,-192.106213845911,-117.054869810207,-36.1729736328125,77
78,-74.3720407844874,-117.333746006758,-36.1729736328125,85
79,-211.086213719683,-122.22822733498,-36.1729736328125,85
80,-49.7782126450327,-120.521803802758,-36.1729736328125,85
81,-64.4518164501282,-115.53582718769,-36.1729736328125,85
82,-133.994835058948,-114.980213372345,-36.1729736328125,85
83,-169.100207517824,-119.56897841372,-36.1729736328125,85
84,-43.9622502740656,-118.924440664046,-36.1729736328125,85
85,-146.95214016024,-114.672748861561,-36.1729736328125,85
86,-96.7709956990969,-116.877617957634,-36.1729736328125,85
87,-14.86070333755,-113.524733567873,-36.1729736328125,85
88,-159.392235757894,-115.801126889394,-36.1729736328125,85
89,-90.7605625090934,-117.313828941001,-36.1729736328125,85
90,-15.7969264457917,-114.626633140318,-36.1729736328125,85
91,-66.6849314721708,-110.755572184489,-36.1729736328125,85
92,-67.0074747725832,-106.203629988899,-36.1729736328125,85
93,-35.6786847798782,-105.478687714787,-36.1729736328125,85
94,-49.3848386914383,-102.747235274039,-36.1729736328125,85
95,-246.401923154282,-109.749644225598,-36.1729736328125,85
96,-196.82149713521,-110.913501605746,-36.1729736328125,85
97,-103.406457979181,-112.587741033436,-36.1729736328125,85
98,-68.5300793687585,-111.62456308652,-36.1729736328125,85
99,-128.899691032648,-105.631107348991,-36.1729736328125,77
100,-185.307435303388,-108.989345856208,-36.1729736328125,65
101,-61.7116392493973,-106.928800285787,-43.0226440429688,85
102,-8.25145129027103,-99.5746097835616,-43.0226440429688,85
103,-51.5746471824176,-98.6627140394788,-43.0226440429688,85
104,-77.0252516808033,-93.3002755579236,-43.0226440429688,85
105,-49.2456263567882,-93.2789721063939,-43.0226440429688,85
106,-72.6555996339239,-93.6071234337457,-43.0226440429688,85
107,-130.977984663669,-93.4864494179345,-43.0226440429688,85
108,-49.8438741923438,-88.7161960849153,-43.0226440429688,85
109,-262.45184425646,-97.4557798442111,-43.0226440429688,85
110,-130.589910231153,-96.8012906470476,-43.0226440429688,64
111,-38.414057846115,-94.4670131329283,-43.0226440429688,85
112,-30.3420061327746,-95.0862652447373,-43.0226440429688,85
113,-58.1775916314388,-91.0376794796792,-43.0226440429688,85
114,-186.193120444469,-94.8549817970942,-43.0226440429688,59
115,-86.4878010196035,-97.6826167800466,-43.0226440429688,85
116,-49.8096823991467,-97.0076068171257,-43.0226440429688,85
117,-78.0512307570926,-97.449357056506,-43.0226440429688,85
118,-71.9807583228158,-98.9014399982236,-43.0226440429688,85
119,-58.3336387137211,-99.2593919991149,-43.0226440429688,85
120,-58.9622916572006,-91.7618067392316,-43.0226440429688,85
121,-74.3492654932967,-86.8629174735551,-43.0226440429688,85
122,-71.3923131987373,-85.5823516823374,-43.0226440429688,85
123,-84.3786918275748,-86.21629618069,-43.0226440429688,85
124,-98.152625912501,-84.9864135758841,-43.0226440429688,85
125,-89.5081785766263,-81.1544433068137,-43.0226440429688,85
126,-69.6632441045362,-81.4725075010192,-44.4874725341797,85
127,-124.715762648831,-86.1310799553616,-44.4874725341797,85
128,-75.7838591846806,-87.0994484354521,-44.4874725341797,85
129,-159.87719564854,-90.4135261941616,-44.4874725341797,85
130,-73.8490792393551,-91.3976643094643,-44.4874725341797,85
131,-64.6645124620486,-91.0780208225893,-44.4874725341797,85
132,-126.186689988131,-90.8863690355678,-44.4874725341797,85
133,-83.3185413904222,-92.2253557234909,-44.4874725341797,74
134,-113.825652597147,-86.2803080571184,-44.4874725341797,85
135,-71.1702375237299,-83.9035211488215,-44.4874725341797,85
136,-105.136578041025,-86.5724219566178,-44.4874725341797,83
137,-137.484636035313,-90.8581271527194,-44.4874725341797,85
138,-100.746139432946,-92.5608690647797,-44.4874725341797,85
139,-151.435783158853,-91.170575573355,-44.4874725341797,85
140,-136.725702379072,-93.1800916277337,-44.4874725341797,85
141,-69.0785899212869,-93.9508479286194,-44.4874725341797,85
142,-112.945898267257,-95.3466346290259,-44.4874725341797,85
143,-48.3554936194254,-94.4016240408903,-44.4874725341797,85
144,-215.639667224173,-100.693865181308,-44.4874725341797,85
145,-46.637997718862,-100.200893423775,-44.4874725341797,85
146,-132.094148431273,-102.510688741294,-44.4874725341797,85
147,-77.063655425915,-102.737542430381,-44.4874725341797,85
148,-85.0378274660194,-102.763907855919,-44.4874725341797,85
149,-156.337114150153,-105.091287385425,-44.4874725341797,85
150,-153.40385529085,-107.647114453994,-50.7155265808105,85
151,-58.344505420326,-107.194364906625,-50.7155265808105,85
152,-150.266522140499,-108.216395286292,-50.7155265808105,53
153,-28.2279576050494,-106.314159223107,-50.7155265808105,85
154,-55.5170914186398,-102.139755053911,-50.7155265808105,85
155,-63.7294168102874,-101.734968556748,-50.7155265808105,85
156,-88.1672350192901,-102.675077459038,-50.7155265808105,85
157,-46.1500091950034,-99.4736102273127,-50.7155265808105,85
158,-101.773985019824,-100.211827972489,-50.7155265808105,84
159,-75.9742044896741,-98.6977700481898,-50.7155265808105,85
160,-88.7880896270006,-99.4024841323206,-50.7155265808105,85
161,-45.2983850490699,-97.0089564126424,-50.7155265808105,85
162,-87.4246047086535,-95.006555159576,-50.7155265808105,85
163,-35.693941730197,-92.4044672514661,-50.7155265808105,85
164,-53.7148604394846,-88.4956303426914,-50.7155265808105,85
165,-30.8287429538864,-84.259751965684,-50.7155265808105,85
166,-135.24136341856,-86.9062629055749,-50.7155265808105,68
167,7.58612073604592,-82.0849821454428,-50.7155265808105,85
168,-39.2281326697899,-81.7198877074573,-50.7155265808105,85
169,-39.3775151012827,-74.6694016225417,-50.7155265808105,85
170,-64.1919302204047,-75.3715589226035,-50.7155265808105,85
171,-119.408045447727,-74.8641148032616,-50.7155265808105,85
172,-138.457997497832,-77.3198884861383,-50.7155265808105,83
173,-60.5413743499153,-76.3400303614941,-50.7155265808105,85
174,-25.1358159120787,-71.0919784319711,-50.7155265808105,85
175,-43.0607431523883,-66.6782539464327,-54.5341186523438,85
176,-120.796567157386,-69.1763364159151,-54.5341186523438,77
177,-63.6618485534501,-65.7121494724331,-54.5341186523438,85
178,-24.7147761263413,-65.5716222132848,-54.5341186523438,85
179,24.9086274419626,-62.3545934588607,-54.5341186523438,85
180,-48.3370321081373,-61.7388980707747,-54.5341186523438,85
181,-84.5708095812893,-61.5950410532547,-54.5341186523438,85
182,-54.8850743665246,-61.9444436601155,-54.5341186523438,85
183,-64.1744839691167,-60.4404636180872,-54.5341186523438,85
184,-221.778619240521,-66.2726402081211,-54.5341186523438,85
185,-77.8731347977338,-65.8360420149505,-54.5341186523438,85
186,-52.0750356347323,-66.1071080383769,-54.5341186523438,85
187,-104.945552682522,-66.8079459573317,-54.5341186523438,85
188,-28.2274119824347,-66.5092847674212,-54.5341186523438,85
189,-120.271729394119,-69.1715595256066,-54.5341186523438,50
190,-239.284975427893,-77.5098088245668,-54.5341186523438,85
191,-80.0374000330133,-75.3016502891449,-54.5341186523438,85
192,-96.5542872908994,-79.4672666102228,-54.5341186523438,70
193,-91.8259935023153,-81.5711810435238,-54.5341186523438,85
194,-56.5562846835737,-82.2583318268154,-54.5341186523438,85
195,-7.03866738887248,-79.9722013135541,-54.5341186523438,85
196,-68.3105495579785,-77.9283014779642,-54.5341186523438,85
197,-128.076977825724,-77.5130606910799,-54.5341186523438,79
198,-75.0055149684507,-78.0916263158213,-54.5341186523438,85
199,-8.13648183303511,-77.4116529526595,-54.5341186523438,85
200,-79.2000515396556,-78.8572252881502,-57.9450836181641,85
201,-29.1357105886487,-75.1907910254008,-57.9450836181641,85
202,-227.208413920542,-81.7326536400845,-57.9450836181641,85
203,-200.191097806209,-88.7517065072792,-57.9450836181641,85
204,-111.91315358455,-94.2245777483397,-57.9450836181641,85
205,-81.2219636304929,-95.5399750092339,-57.9450836181641,85
206,-96.6993788801229,-96.0251177811872,-57.9450836181641,81
207,-4.20794460975977,-93.9980325909166,-57.9450836181641,85
208,-64.338235831893,-94.0045826654277,-57.9450836181641,85
209,-130.872807922305,-90.368350212699,-57.9450836181641,85
210,-46.5902776612508,-89.1170359272397,-57.9450836181641,85
211,-103.111180941876,-91.1584817395255,-57.9450836181641,85
212,-123.993387748623,-91.9203951421695,-57.9450836181641,81
213,-62.6898857559323,-93.2988940931094,-57.9450836181641,85
214,-74.1883647179199,-91.4555595060614,-57.9450836181641,85
215,-54.5236340294445,-84.0651058501235,-57.9450836181641,85
216,-50.4597822706828,-82.8820011396303,-57.9450836181641,85
217,-131.556177409352,-84.2820767443684,-57.9450836181641,79
218,-77.9704140468698,-83.7278535661506,-57.9450836181641,85
219,-118.827852768806,-86.2187162895599,-57.9450836181641,80
220,-102.689719060704,-90.0447583564331,-57.9450836181641,85
221,-75.5514944665109,-90.3343961527744,-57.9450836181641,85
222,-75.2471145831387,-88.221201623071,-57.9450836181641,85
223,-91.9766917596134,-88.9000486947175,-57.9450836181641,85
224,21.6811850411988,-87.7073420197482,-61.8064956665039,85
225,-0.505804046943681,-84.5595721200397,-61.8064956665039,85
226,-129.609169688905,-88.5785104840499,-61.8064956665039,78
227,7.7585853260285,-79.1798305141871,-61.8064956665039,85
228,-75.2680233023596,-74.1829075340332,-61.8064956665039,85
229,-65.2584646118799,-72.3167199751264,-61.8064956665039,85
230,-56.2991940795984,-71.3198091930906,-61.8064956665039,85
231,-94.6810030151165,-71.2390741584903,-61.8064956665039,85
232,-170.543469193036,-77.8924951418214,-61.8064956665039,85
233,-89.0506900841086,-78.88099331191,-61.8064956665039,85
234,-56.3148064816757,-75.8986732542849,-61.8064956665039,85
235,-55.9430501657181,-76.2727841544636,-61.8064956665039,85
236,-58.670706877296,-74.4951651918803,-61.8064956665039,85
237,-97.0192536183689,-73.4161998266702,-61.8064956665039,85
238,-138.913071935463,-76.4651272738514,-61.8064956665039,83
239,-23.7786145314016,-74.4487372663907,-61.8064956665039,85
240,-130.02480103234,-77.4687839465065,-61.8064956665039,85
241,-73.8949609056913,-78.4061910919068,-61.8064956665039,53
242,-107.871999420348,-77.4588239723467,-61.8064956665039,69
243,-84.0915062541254,-77.7036676606369,-61.8064956665039,85
244,-61.9502010202487,-75.4285615906946,-61.8064956665039,85
245,-97.9281708064919,-75.2380996605261,-61.8064956665039,85
246,69.9410096476751,-69.4183994959587,-61.8064956665039,85
247,-94.4400172808078,-70.1861156038655,-61.8064956665039,85
248,-119.788139915007,-71.2985735300812,-61.8064956665039,78
249,-75.1731657950395,-75.1727475635307,-62.2021331787109,85
250,-80.9650978845048,-78.3911193170332,-62.2021331787109,85
251,-128.60383268501,-78.3509058368773,-62.2021331787109,77
252,-105.901724677038,-82.897318237,-62.2021331787109,78
253,-114.873380296107,-84.4815325167499,-62.2021331787109,71
254,-33.4000137420529,-83.2071944819568,-62.2021331787109,85
255,-57.3898337538572,-83.2508200689272,-62.2021331787109,85
256,-112.316668663619,-83.9562466948673,-62.2021331787109,70
257,-94.1097434306608,-80.8988976643723,-62.2021331787109,82
258,-106.117044425671,-81.5815518380348,-62.2021331787109,85
259,-44.1522877436826,-81.095051088515,-62.2021331787109,85
260,-84.726588602019,-82.2463926259671,-62.2021331787109,76
261,-93.7825236931391,-83.6508652986008,-62.2021331787109,74
262,-8.14476600221449,-80.0958857939546,-62.2021331787109,85
263,-94.1645481261119,-78.3059448415806,-62.2021331787109,85
264,-27.0937907381365,-78.4385518898499,-62.2021331787109,85
265,-81.2287718943505,-76.4867107243304,-62.2021331787109,77
266,-115.744326474355,-78.1606853470769,-62.2021331787109,82
267,-87.0920478237127,-77.3294872832115,-62.2021331787109,85
268,-90.3050065990609,-77.5780272970089,-62.2021331787109,85
269,-111.377350119656,-79.5551132609852,-62.2021331787109,84
270,-122.072221406326,-80.5208752849785,-62.2021331787109,70
271,-67.7168875369586,-86.0271911723639,-62.2021331787109,85
272,-97.1441125329949,-86.1353549824514,-62.2021331787109,79
273,-86.1565823516448,-84.7900926799169,-62.2021331787109,85
274,-67.3227352494172,-84.476075458092,-60.2649841308594,85
275,-91.9939395877416,-84.9172291262215,-60.2649841308594,85
276,-124.045772973949,-84.734906737779,-60.2649841308594,71
277,-20.4996672959268,-81.3188244425346,-60.2649841308594,85
278,-132.601324623574,-82.0279422156332,-60.2649841308594,83
279,-107.219705113102,-84.9807298704752,-60.2649841308594,85
280,6.49178525446134,-82.4254651101425,-60.2649841308594,85
281,-76.3012382879106,-80.9848478951141,-60.2649841308594,85
282,38.904835167368,-75.664264751193,-60.2649841308594,85
283,-62.3556795571557,-73.9138101564523,-60.2649841308594,85
284,-94.8747818641107,-75.9427099212695,-60.2649841308594,73
285,-37.9946039348445,-74.0734305345825,-60.2649841308594,85
286,-70.5967494513722,-73.1459995649118,-60.2649841308594,84
287,-65.8215598673598,-75.4530713195176,-60.2649841308594,85
288,-58.5188512461587,-74.0272434443195,-60.2649841308594,85
289,-15.2154911253787,-73.5521114598092,-60.2649841308594,85
290,-85.2592249143456,-73.713329580609,-60.2649841308594,85
291,-67.8788917671958,-71.7987121923226,-60.2649841308594,85
292,-114.689109353288,-72.9025946535057,-60.2649841308594,85
293,-76.4163908025652,-72.3470500216458,-60.2649841308594,85
294,-53.3976426781244,-70.0278617239846,-60.2649841308594,85
295,-70.4752858552192,-67.9639843019403,-60.2649841308594,62
296,-103.264879339889,-69.3859039740575,-60.2649841308594,81
297,-118.576826353344,-70.2432125268715,-60.2649841308594,57
298,-138.676616128378,-72.3440138779408,-60.2649841308594,81
299,-40.4327381396636,-71.2684139935507,-57.775447845459,85
300,-43.2934172900562,-69.3203931016432,-57.775447845459,85
301,-116.462083562397,-69.0170455251812,-57.775447845459,85
302,-80.5912299770357,-71.4207080324255,-57.775447845459,85
303,-10.2411215423953,-66.5262999091784,-57.775447845459,85
304,-89.8828867791417,-65.83282717582,-57.775447845459,85
305,-93.2263105877953,-69.8215510095103,-57.775447845459,74
306,-114.179515371427,-71.3366820928509,-57.775447845459,84
307,-142.311778174434,-78.585346626523,-57.775447845459,83
308,-52.9047486100346,-78.2073093886382,-57.775447845459,85
309,-71.6744706625844,-77.2792969405771,-57.775447845459,85
310,-87.613738164238,-79.2640623097529,-57.775447845459,62
311,-119.320577055327,-81.2130154139111,-57.775447845459,84
312,-45.6734387354441,-80.4070905686344,-57.775447845459,85
313,-126.874358067277,-83.1413108414792,-57.775447845459,71
314,-98.8942233318599,-86.4884601297384,-57.775447845459,85
315,-81.3892879891944,-86.3336626527323,-57.775447845459,85
316,67.4521559352713,-80.9204207446337,-57.775447845459,85
317,-113.366600187268,-80.8675203779929,-57.775447845459,76
318,-96.3137841010897,-81.6634161099338,-57.775447845459,72
319,-56.8802383595742,-81.8027199371918,-57.775447845459,85
320,-35.1572023334212,-80.3899965963199,-57.775447845459,85
321,-123.056687393654,-81.1816689184705,-57.775447845459,80
322,-40.6499098869062,-78.064592259813,-57.775447845459,85
323,-86.3654164968146,-75.9721442745505,-57.775447845459,74
324,-26.6398297753675,-75.4204279399786,-55.7143287658691,85
325,-123.711041372744,-78.6371329032861,-55.7143287658691,78
326,-107.80165478693,-78.2907157522675,-55.7143287658691,85
327,-91.322502033798,-78.719966634538,-55.7143287658691,85
328,-46.1142768301954,-80.1548928460499,-55.7143287658691,85
329,-55.1827678184108,-78.7668880876207,-55.7143287658691,85
330,-114.299331166889,-79.6098089107845,-55.7143287658691,78
331,-87.7264426625158,-78.551686002428,-55.7143287658691,85
332,-120.663556570055,-77.6857571382528,-55.7143287658691,68
333,-3.60029294535169,-75.7135789116655,-55.7143287658691,85
334,-103.437336212897,-76.984093533678,-55.7143287658691,75
335,40.1768138637819,-71.8724714525572,-55.7143287658691,85
336,29.6087290978617,-65.9152992064297,-55.7143287658691,85
337,-9.22916137898765,-64.4575281121714,-55.7143287658691,85
338,-25.7567668410411,-60.412824463122,-55.7143287658691,85
339,76.6052255822199,-53.3928465065588,-55.7143287658691,85
340,-20.8091334727779,-50.9696403259021,-55.7143287658691,85
341,-68.3034217354034,-56.3998634327291,-55.7143287658691,48
342,12.8262820646629,-51.3521481426519,-55.7143287658691,85
343,-50.7141056820748,-49.5281610058913,-55.7143287658691,85
344,-101.386839552081,-51.3084250535916,-55.7143287658691,85
345,-58.8222546152506,-52.2550271448647,-55.7143287658691,85
346,-69.0803640632214,-50.0959742116474,-55.7143287658691,85
347,-131.370869320264,-53.7248125889818,-55.7143287658691,85
348,-15.8017689946205,-50.902266688894,-55.7143287658691,85
349,9.21345721965386,-49.4681352090932,-52.1059074401855,85
350,-128.582428912154,-49.6629907106696,-52.1059074401855,83
351,-115.829240531234,-49.9840941404417,-52.1059074401855,76
352,-44.3446365105575,-48.1049795195121,-52.1059074401855,85
353,-67.8708834316162,-48.9752437835689,-52.1059074401855,85
354,-92.4399851204795,-50.4655324756517,-52.1059074401855,74
355,-98.6934905488229,-49.841298850929,-52.1059074401855,71
356,25.7861567063233,-45.3007948761755,-52.1059074401855,85
357,-53.4655441042121,-42.6128743775418,-52.1059074401855,85
358,-65.9030838739295,-45.1049860146849,-52.1059074401855,85
359,54.4297509411473,-38.7903025285231,-52.1059074401855,85
360,-131.417876188062,-45.6540901305969,-52.1059074401855,85
361,-107.265392070298,-51.1290549773232,-52.1059074401855,61
362,-77.7332287922318,-53.869217673853,-52.1059074401855,85
363,36.9087116990381,-51.3625985322498,-52.1059074401855,85
364,-117.320470489613,-59.1196263751232,-52.1059074401855,68
365,-69.4171401603112,-61.0639466426245,-52.1059074401855,85
366,-86.4111914878977,-61.7882574327243,-52.1059074401855,68
367,-72.3200420500727,-65.1941103973137,-52.1059074401855,70
368,56.7971973167365,-60.8936582773612,-52.1059074401855,85
369,-121.743631173844,-61.7079299422318,-52.1059074401855,85
370,-16.7209113331896,-60.0238762109493,-52.1059074401855,85
371,-129.564749530189,-62.443251629628,-52.1059074401855,79
372,-59.6645795956415,-59.5750000406431,-52.1059074401855,85
373,-22.2824463894966,-59.8342271364382,-52.1059074401855,85
374,-108.708392711102,-64.5511011336684,-47.9501609802246,82
375,-57.6396881201626,-61.7133915019887,-47.9501609802246,85
376,-62.9503454449394,-59.5982356985369,-47.9501609802246,68
377,-19.3417051569821,-58.5981184443939,-47.9501609802246,85
378,-130.986729660921,-61.1227522935661,-47.9501609802246,78
379,-98.150075086548,-61.3511558922089,-47.9501609802246,81
380,-55.2290373747248,-59.6125777652449,-47.9501609802246,85
381,-118.321649525479,-65.376890014517,-47.9501609802246,83
382,-68.7352504620784,-65.9876782688317,-47.9501609802246,85
383,79.3774334292603,-60.1764575767041,-47.9501609802246,85
384,45.973283362931,-60.5147162798327,-47.9501609802246,85
385,-124.422860879273,-60.2349156674812,-47.9501609802246,82
386,-71.5337919201699,-58.8056516614761,-47.9501609802246,85
387,53.292831565017,-53.5646092471861,-47.9501609802246,85
388,-50.0725189037115,-57.0438584712961,-47.9501609802246,83
389,73.9134594215823,-49.3945012748483,-47.9501609802246,85
390,-89.0936577359967,-50.1815619778757,-47.9501609802246,80
391,-7.75451628530128,-47.0352949697718,-47.9501609802246,85
392,-125.682768949898,-49.1698040457648,-47.9501609802246,85
393,-12.3247903472978,-51.9346835523262,-47.9501609802246,85
394,38.1745843130715,-45.5379549328496,-47.9501609802246,85
395,29.4515115797245,-43.691058016333,-47.9501609802246,85
396,62.8921337647827,-35.9927826845342,-47.9501609802246,85
397,-65.0868562118935,-36.2096737491842,-47.9501609802246,85
398,-140.634258078018,-40.9437462167251,-47.9501609802246,85
399,-73.2432930063236,-39.5251422285339,-38.1206398010254,57
400,61.142612132587,-34.773850218424,-38.1206398010254,85
401,-52.914436579324,-34.3724138637993,-38.1206398010254,85
402,-78.1279197539573,-36.7238624476783,-38.1206398010254,85
403,-49.0584050628126,-33.446729463754,-38.1206398010254,85
404,-60.4614218961133,-31.9391833361366,-38.1206398010254,85
405,-120.760418345301,-34.5604385749596,-38.1206398010254,79
406,-35.9320107352596,-31.2648530233509,-38.1206398010254,85
407,65.9640592376963,-25.8768806353599,-38.1206398010254,85
408,27.7466740796675,-27.9421110093436,-38.1206398010254,85
409,82.336965061818,-26.4875637413881,-38.1206398010254,85
410,11.2550807930714,-21.0604460744944,-38.1206398010254,85
411,-85.6710110219157,-21.6259348385642,-38.1206398010254,65
412,-10.6228611704618,-24.1825625479833,-38.1206398010254,85
413,-23.4494332727808,-23.1176391227461,-38.1206398010254,85
414,-33.6076164355147,-27.41848215703,-38.1206398010254,85
415,-27.6779778884313,-24.9618549631274,-38.1206398010254,85
416,-92.3564003073269,-28.3459303240084,-38.1206398010254,65
417,-31.7288514101358,-24.5877736224179,-38.1206398010254,85
418,-66.423569026498,-26.7517247695859,-38.1206398010254,85
419,3.96732333671741,-28.1200152086401,-38.1206398010254,85
420,-198.78100335951,-37.2493158062095,-38.1206398010254,85
421,-51.5167303499869,-41.8256703708003,-38.1206398010254,85
422,-97.2619131396892,-43.1126726479121,-38.1206398010254,85
423,-122.860200141499,-42.4017103304513,-38.1206398010254,76
424,-53.4119763025946,-41.6084576623022,-33.0293006896973,85
425,-28.7196501979652,-45.2029481555243,-33.0293006896973,85
426,-43.1499089157044,-44.8123670489795,-33.0293006896973,85
427,47.0819482322106,-39.8039723295328,-33.0293006896973,85
428,-113.100287110453,-42.3656476114384,-33.0293006896973,75
429,24.7047726720958,-38.95899982871,-33.0293006896973,85
430,-15.8983054393814,-34.7645153124732,-33.0293006896973,85
431,36.6229794581468,-31.862315704737,-33.0293006896973,85
432,-95.730285528464,-38.3300894953834,-33.0293006896973,62
433,11.8938193600487,-38.9642036841681,-33.0293006896973,85
434,10.8326910036333,-41.8243746464955,-33.0293006896973,85
435,-33.3621207503561,-43.6090627082326,-33.0293006896973,85
436,55.5072370928915,-37.9619327836403,-33.0293006896973,85
437,-19.8597790159835,-38.3314094974612,-33.0293006896973,85
438,-110.074017934779,-41.7963928839411,-33.0293006896973,72
439,-60.5819508567776,-42.8753662607916,-33.0293006896973,85
440,-17.583977318212,-42.4716062379829,-33.0293006896973,85
441,-52.5597219145772,-40.8797391022729,-33.0293006896973,85
442,12.4829911544786,-39.1112653996883,-33.0293006896973,85
443,39.2328394908951,-34.8850090589926,-33.0293006896973,85
444,-64.1354682743582,-37.6091207234356,-33.0293006896973,85
445,-12.6527715210652,-30.1639914498978,-33.0293006896973,85
446,-45.5910918732812,-29.9269659108296,-33.0293006896973,85
447,-9.26525335767125,-26.4070995195489,-33.0293006896973,85
448,-28.9966859801534,-22.652558953095,-33.0293006896973,85
449,57.0735686412651,-18.2331371553407,-24.7428112030029,85
450,5.92359633676873,-16.8474072939513,-24.7428112030029,85
451,-48.101471358946,-17.045469791681,-24.7428112030029,85
452,53.6648465176608,-16.782153860263,-24.7428112030029,85
453,31.7873967164307,-10.9866465071876,-24.7428112030029,85
454,-47.2529166351575,-13.8649540794777,-24.7428112030029,85
455,68.8290444265477,-10.4758600848406,-24.7428112030029,85
456,-104.279457035739,-16.111957544596,-24.7428112030029,82
457,-7.00969923781173,-12.5631340929699,-24.7428112030029,85
458,41.6848185111301,-11.3714941269267,-24.7428112030029,85
459,-41.3362780340521,-13.4582528884341,-24.7428112030029,85
