episode,reward,avg_reward,q0,steps
1,-515.467450327501,-515.467450327501,1.27053808682831e-05,228
2,-164.110113933228,-339.788782130365,1.27053808682831e-05,340
3,-258.017830912335,-312.531798391022,1.27053808682831e-05,340
4,-171.579462865944,-277.293714509752,1.27053808682831e-05,340
5,-270.12931229258,-275.860834066318,1.27053808682831e-05,340
6,-216.024663129322,-265.888138910152,1.27053808682831e-05,340
7,-168.680504576835,-252.001334005392,1.27053808682831e-05,340
8,-759.151466855891,-315.395100611704,-1.99023985862732,340
9,-232.46816465238,-306.180996616224,-1.99023985862732,340
10,-867.225556947957,-362.285452649397,-1.99023985862732,340
11,-254.860590830225,-352.519556120382,-1.99023985862732,340
12,-808.052087202899,-390.480600377258,-1.99023985862732,340
13,-206.197127022195,-376.304948580715,-1.99023985862732,340
14,-531.93970157543,-387.421716651766,6.0034875869751,340
15,-309.02634500306,-382.195358541852,6.0034875869751,340
16,-984.988088020287,-419.869904134254,6.0034875869751,340
17,-465.699059172935,-422.565736783588,6.0034875869751,200
18,-153.247044691517,-407.603587222918,6.0034875869751,340
19,-632.228768779421,-419.425965199576,6.0034875869751,340
20,-511.3562451385,-424.022479196522,6.0034875869751,340
21,-295.974284230933,-417.924946102923,12.9661655426025,340
22,-406.07622460774,-417.386367853142,12.9661655426025,340
23,-154.123970792956,-405.940176676612,12.9661655426025,340
24,-506.38005923733,-410.125171783308,12.9661655426025,340
25,-308.421342138725,-406.057018597525,12.9661655426025,166
26,-248.966269361138,-395.39697135887,12.9661655426025,340
27,-755.940432534139,-419.070184102907,12.9661655426025,340
28,-336.584732693283,-422.212860174145,19.3522567749023,340
29,-302.421915968243,-427.446558298237,19.3522567749023,340
30,-116.444702394203,-421.299173902302,19.3522567749023,340
31,-312.239515707072,-425.147768005412,19.3522567749023,340
32,-212.020313217854,-426.881360351053,19.3522567749023,340
33,-197.365200148743,-404.409909682767,19.3522567749023,340
34,-184.17432324201,-402.478156026352,33.7949142456055,340
35,-371.298546609783,-382.641075612825,33.7949142456055,340
36,-216.785939482294,-381.118089558908,33.7949142456055,340
37,-270.755967158657,-359.626244757138,33.7949142456055,340
38,-63.3879913852599,-353.913879331661,33.7949142456055,340
39,-303.094111317477,-344.760055721342,33.7949142456055,340
40,-500.752610432619,-352.429106338525,40.5430526733398,340
41,-359.241889358384,-327.399258392049,40.5430526733398,340
42,-152.400002341133,-314.867296118777,40.5430526733398,340
43,-297.631342519887,-320.642668031912,40.5430526733398,340
