set,draw,agent,train_Hz,run_Hz,base_mass,delay_s,explore,mse_ee,rms_ee,max_ee,completed,stop_reason,t_end,ori_max,w_mean,sat_frac_J2,sat_frac_J4,sat_frac_J6,qlim_frac,ret,matched
nominal,0,Optimized,40,10,65,0,0,0.00449193034739195,0.0670218646964701,0.193521471310286,1,none,8.5,0.0173581881241249,0.0039834756699345,0,0,0.930232558139535,0,360.03502845264,0
stoch,1,Optimized,40,10,65,0,1,0.00525114599196833,0.0724647913953275,0.204626925772009,1,none,8.5,0.0151842746782199,0.00393920990979547,0,0.0232558139534884,0.906976744186046,0,243.378785478148,0
stoch,2,Optimized,40,10,65,0,1,0.00437841024585774,0.0661695567905494,0.188096819081224,1,none,8.5,0.0182387188330151,0.00416377523231498,0,0.0465116279069767,0.895348837209302,0,293.57735037494,0
stoch,3,Optimized,40,10,65,0,1,0.00473767637820341,0.0688307807467227,0.199396342616228,1,none,8.5,0.0171712295392384,0.00396221755058613,0,0.0348837209302326,0.953488372093023,0,360.466495618533,0
stoch,4,Optimized,40,10,65,0,1,0.00508784546370797,0.0713291347466655,0.204690034205594,1,none,8.5,0.0170466325392407,0.00434972159201261,0,0.0465116279069767,0.965116279069767,0,341.964810093359,0
stoch,5,Optimized,40,10,65,0,1,0.00490033883584268,0.0700024202141803,0.201466329915371,1,none,8.5,0.0163293589066029,0.00393056549465653,0,0.0813953488372093,0.883720930232558,0,322.40057899936,0
stoch,6,Optimized,40,10,65,0,1,0.00493811147917906,0.0702716975686447,0.194646105952692,1,none,8.5,0.0177274504617922,0.0044016271938436,0,0.0232558139534884,0.895348837209302,0,333.890873126203,0
stoch,7,Optimized,40,10,65,0,1,0.00526029249047804,0.0725278738863759,0.20354877089542,1,none,8.5,0.0150438236114827,0.00392022874139724,0,0.0697674418604651,0.918604651162791,0,370.802217199254,0
stoch,8,Optimized,40,10,65,0,1,0.00440443289427053,0.0663659015931414,0.196251313465501,1,none,8.5,0.0176247936813883,0.0044947866948097,0,0.0232558139534884,0.906976744186046,0,344.291000619453,0
stoch,9,Optimized,40,10,65,0,1,0.00504025141481134,0.0709947280775928,0.197847496942142,1,none,8.5,0.0177870577980236,0.00448000364138022,0,0.0465116279069767,0.883720930232558,0,319.316804074973,0
stoch,10,Optimized,40,10,65,0,1,0.00532497741643027,0.072972442856398,0.199418947844849,1,none,8.5,0.0195009363960398,0.00407817305862796,0,0.0348837209302326,0.883720930232558,0,327.976092170229,0
stoch,11,Optimized,40,10,65,0,1,0.00483733232845975,0.0695509333399614,0.198967792524355,1,none,8.5,0.0157813765541733,0.00427254651181295,0,0.0465116279069767,0.941860465116279,0,334.596737021099,0
stoch,12,Optimized,40,10,65,0,1,0.00435770125006447,0.066012886999922,0.194187397478094,1,none,8.5,0.0178681242503779,0.00466877353727376,0,0.0348837209302326,0.930232558139535,0,370.724349402557,0
stoch,13,Optimized,40,10,65,0,1,0.00501500250067129,0.0708166823613708,0.201677060631996,1,none,8.5,0.0168530742255586,0.00429618660731173,0,0.0232558139534884,0.872093023255814,0,262.367890456897,0
stoch,14,Optimized,40,10,65,0,1,0.00462290592145849,0.0679919548289244,0.187876789353117,1,none,8.5,0.0192219729970463,0.00385684511912672,0,0.0581395348837209,0.895348837209302,0,310.338795640517,0
stoch,15,Optimized,40,10,65,0,1,0.00481667168838446,0.0694022455572185,0.190813911146521,1,none,8.5,0.0189107275566152,0.00400824493206431,0,0.0581395348837209,0.895348837209302,0,316.174344459394,0
stoch,16,Optimized,40,10,65,0,1,0.00463612603620803,0.0680891036525524,0.197021553178613,1,none,8.5,0.0176650825569961,0.00451232150702418,0,0.0116279069767442,0.895348837209302,0,322.785773057416,0
stoch,17,Optimized,40,10,65,0,1,0.00425598148411979,0.065237883810864,0.187007408971136,1,none,8.5,0.0188138540309451,0.00419550557379183,0,0.0581395348837209,0.941860465116279,0,331.942309065144,0
stoch,18,Optimized,40,10,65,0,1,0.00486109136526234,0.0697215272728756,0.201176982733229,1,none,8.5,0.0174692060481368,0.00453204142635913,0,0.0348837209302326,0.941860465116279,0,295.21500348418,0
stoch,19,Optimized,40,10,65,0,1,0.00481838695449239,0.0694146018824022,0.196486087633147,1,none,8.5,0.0180059822385272,0.00470463977089203,0,0.0581395348837209,0.895348837209302,0,351.030916551012,0
stoch,20,Optimized,40,10,65,0,1,0.00474512690102231,0.0688848815127261,0.200277303915938,1,none,8.5,0.0195273438014187,0.00440037259137889,0,0.0348837209302326,0.906976744186046,0,323.280983348724,0
delay_100ms,0,Optimized,40,10,65,0.1,0,0.00462091174668758,0.0679772884623061,0.19513182064288,1,none,8.5,0.0172577859642759,0.00419410030074485,0,0,0.941860465116279,0,329.779577960398,0
delay_200ms,0,Optimized,40,10,65,0.2,0,0.00482251275442859,0.0694443140539856,0.197371005302223,1,none,8.5,0.0170005900476086,0.0048803041928905,0,0,0.941860465116279,0,319.337880512708,0
nominal,0,PPO_base,40,40,65,0,0,0.000106440815479777,0.0103170158224061,0.01816066693487,1,none,8.5,0.0561572896398799,0.00944717226216487,0.0557184750733138,0.0821114369501466,0.967741935483871,0,1698.91959249777,1
stoch,1,PPO_base,40,40,65,0,1,0.00010929193993967,0.0104542785470672,0.0180205127581761,1,none,8.5,0.0559573468277447,0.00943174190014424,0.0850439882697947,0.0850439882697947,0.958944281524927,0,1657.67362361022,1
stoch,2,PPO_base,40,40,65,0,1,0.000105797506373048,0.0102857914801462,0.0170338451060801,1,none,8.5,0.0567263645115962,0.00951464062975708,0.0762463343108504,0.105571847507331,0.950146627565982,0,1655.53372764096,1
stoch,3,PPO_base,40,40,65,0,1,0.000104212441486314,0.0102084495143148,0.0180356025180846,1,none,8.5,0.0555967664472635,0.0093834418217924,0.0821114369501466,0.0821114369501466,0.956011730205279,0,1657.2159198457,1
stoch,4,PPO_base,40,40,65,0,1,0.000103883181824022,0.0101923099356339,0.0176136338735549,1,none,8.5,0.056844643123626,0.00953351426333817,0.105571847507331,0.0909090909090909,0.961876832844575,0,1654.98039517546,1
stoch,5,PPO_base,40,40,65,0,1,0.000105638129828558,0.0102780411474443,0.0177517567003406,1,none,8.5,0.0559371066866486,0.00942096856807764,0.0674486803519062,0.0645161290322581,0.961876832844575,0,1651.90083120212,1
stoch,6,PPO_base,40,40,65,0,1,0.000105162568665395,0.0102548802365213,0.0177848953662228,1,none,8.5,0.0568034137981194,0.00951985135600825,0.0850439882697947,0.102639296187683,0.967741935483871,0,1664.47586367306,1
stoch,7,PPO_base,40,40,65,0,1,0.000105728238558036,0.010282423768647,0.0177825269143517,1,none,8.5,0.0559085434910458,0.00942183457826514,0.0821114369501466,0.093841642228739,0.953079178885631,0,1658.41335465527,1
stoch,8,PPO_base,40,40,65,0,1,0.000106581946522622,0.010323853278821,0.0179238548116727,1,none,8.5,0.0557195971748388,0.00940065101432846,0.0821114369501466,0.105571847507331,0.961876832844575,0,1660.39691733789,1
stoch,9,PPO_base,40,40,65,0,1,0.000105463796305696,0.010269556772602,0.0178642396133514,1,none,8.5,0.0567913813217448,0.00951734056168757,0.114369501466276,0.0967741935483871,0.950146627565982,0,1653.09405694174,1
stoch,10,PPO_base,40,40,65,0,1,0.000105186746202532,0.0102560589995637,0.017741596564321,1,none,8.5,0.0572888054157656,0.00956678151060705,0.117302052785924,0.0909090909090909,0.93841642228739,0,1655.87092931915,1
stoch,11,PPO_base,40,40,65,0,1,0.000105841983151674,0.0102879533023665,0.0176118015411449,1,none,8.5,0.0553747710690992,0.00935598546763049,0.0762463343108504,0.093841642228739,0.944281524926686,0,1655.21396323229,1
stoch,12,PPO_base,40,40,65,0,1,0.000106111020759234,0.0103010203746635,0.0176635754117206,1,none,8.5,0.0568106610398703,0.00952544498312985,0.0997067448680352,0.105571847507331,0.958944281524927,0,1660.48982706337,1
stoch,13,PPO_base,40,40,65,0,1,0.000107096729117641,0.0103487549549519,0.0174192401528551,1,none,8.5,0.0569955514571644,0.0095512987305267,0.111436950146628,0.093841642228739,0.93841642228739,0,1661.55981169211,1
stoch,14,PPO_base,40,40,65,0,1,0.000102368085799517,0.0101177114902293,0.0173165763054441,1,none,8.5,0.0565963155956346,0.00949213053945931,0.0909090909090909,0.0879765395894428,0.947214076246334,0,1660.20766118334,1
stoch,15,PPO_base,40,40,65,0,1,0.000105875112776873,0.0102895632937882,0.0178916783410158,1,none,8.5,0.0563012196325222,0.0094608345930967,0.0909090909090909,0.0733137829912024,0.964809384164223,0,1661.84079981193,1
stoch,16,PPO_base,40,40,65,0,1,0.000103424637014953,0.0101697904115548,0.0167364740668234,1,none,8.5,0.0556190742130997,0.00937975045236793,0.0791788856304985,0.102639296187683,0.950146627565982,0,1651.03374320465,1
stoch,17,PPO_base,40,40,65,0,1,0.000104893222987217,0.0102417392559671,0.0174092466448891,1,none,8.5,0.0562695594099432,0.00945684159241743,0.0967741935483871,0.0645161290322581,0.956011730205279,0,1665.49240896229,1
stoch,18,PPO_base,40,40,65,0,1,0.000104715080200015,0.0102330386591674,0.0175091705932647,1,none,8.5,0.0570057613868776,0.00954713513669362,0.0850439882697947,0.0821114369501466,0.950146627565982,0,1654.04460643004,1
stoch,19,PPO_base,40,40,65,0,1,0.000107966326665592,0.010390684610053,0.0178582725030562,1,none,8.5,0.0560742082294228,0.00943720108148665,0.0850439882697947,0.0791788856304985,0.941348973607038,0,1658.9066260936,1
stoch,20,PPO_base,40,40,65,0,1,0.000102774656293361,0.010137783598665,0.0176146514311648,1,none,8.5,0.0567025451333329,0.00950022660212984,0.0791788856304985,0.0586510263929619,0.950146627565982,0,1659.93584022955,1
delay_100ms,0,PPO_base,40,40,65,0.1,0,0.00159971154541322,0.0399963941551389,0.0694390942973016,1,none,8.5,0.0439563295984133,0.0136159060330792,0.240469208211144,0.360703812316716,0.926686217008798,0,799.690266829373,1
delay_200ms,0,PPO_base,40,40,65,0.2,0,0.00395287525217963,0.0628718955669354,0.10979456724427,1,none,8.5,0.0405895442752256,0.0190231765322929,0.3841642228739,0.44574780058651,0.93841642228739,0,352.512996717825,1
nominal,0,PPO_base,40,10,65,0,0,0.00127108821680606,0.0356523241431194,0.0449618553151863,1,none,8.5,0.0505977948923911,0.0110824839992422,0.0465116279069767,0.0581395348837209,0.976744186046512,0,161.504192494057,0
stoch,1,PPO_base,40,10,65,0,1,0.00131803216155615,0.0363047126631812,0.0454660449456753,1,none,8.5,0.0503801407461984,0.0110735992273457,0.0465116279069767,0.0581395348837209,0.965116279069767,0,154.546245642127,0
stoch,2,PPO_base,40,10,65,0,1,0.00125115305733476,0.0353716419937605,0.045093170799219,1,none,8.5,0.0510742729256984,0.011142773762184,0.0697674418604651,0.0348837209302326,0.965116279069767,0,153.697341774179,0
stoch,3,PPO_base,40,10,65,0,1,0.00124991077100375,0.0353540771482407,0.0450122042227017,1,none,8.5,0.0512866145392228,0.0111555893770891,0.0465116279069767,0.0581395348837209,0.965116279069767,0,158.1580173698,0
stoch,4,PPO_base,40,10,65,0,1,0.00128165746010725,0.035800243855416,0.0454542797779081,1,none,8.5,0.0515564118618968,0.011216904579228,0.0581395348837209,0.0348837209302326,0.976744186046512,0,152.627985451709,0
stoch,5,PPO_base,40,10,65,0,1,0.00126154335162823,0.0355182115488412,0.044768532935394,1,none,8.5,0.0509990757038524,0.0111098130230889,0.0581395348837209,0.0581395348837209,0.976744186046512,0,158.289154044226,0
stoch,6,PPO_base,40,10,65,0,1,0.00126470984265532,0.0355627592103779,0.0448967927327315,1,none,8.5,0.0520841980393592,0.0112532602754562,0.0581395348837209,0.0465116279069767,0.965116279069767,0,154.721375109057,0
stoch,7,PPO_base,40,10,65,0,1,0.00125925388110449,0.0354859673829599,0.0447089958827398,1,none,8.5,0.0502743717132976,0.0110269085582065,0.0930232558139535,0.0697674418604651,0.965116279069767,0,157.114912402712,0
stoch,8,PPO_base,40,10,65,0,1,0.00127829611773074,0.0357532672315516,0.0450364222461007,1,none,8.5,0.0500827755874968,0.0110377794061539,0.0348837209302326,0.0581395348837209,0.976744186046512,0,153.195134463697,0
stoch,9,PPO_base,40,10,65,0,1,0.00126633395766478,0.0355855863751713,0.0451548386650109,1,none,8.5,0.0507935671846335,0.0111114304797122,0.0465116279069767,0.0697674418604651,0.976744186046512,0,160.172074218333,0
stoch,10,PPO_base,40,10,65,0,1,0.00123940155631946,0.0352051353685717,0.0449023170606997,1,none,8.5,0.0522087218818957,0.0112642767440259,0.0581395348837209,0.0348837209302326,0.965116279069767,0,157.435150498272,0
stoch,11,PPO_base,40,10,65,0,1,0.00127001161744786,0.0356372223587622,0.04482648322514,1,none,8.5,0.0508762444948468,0.0111120149531189,0.0581395348837209,0.0465116279069767,0.976744186046512,0,156.047596440601,0
stoch,12,PPO_base,40,10,65,0,1,0.0012697112097991,0.0356330073078192,0.0451378435776882,1,none,8.5,0.0506760207116105,0.0110943107433978,0.0465116279069767,0.0581395348837209,0.976744186046512,0,156.136925452238,0
stoch,13,PPO_base,40,10,65,0,1,0.00130355937089114,0.0361048386077426,0.0453774938021589,1,none,8.5,0.0506598098049718,0.0111126638407413,0.0697674418604651,0.0465116279069767,0.976744186046512,0,153.584466905599,0
stoch,14,PPO_base,40,10,65,0,1,0.00125858284846301,0.0354765112216944,0.0449232189551457,1,none,8.5,0.0519222454389986,0.0112162915679624,0.0581395348837209,0.0581395348837209,0.965116279069767,0,155.437653284506,0
stoch,15,PPO_base,40,10,65,0,1,0.00128335671646031,0.0358239684633111,0.045471792820742,1,none,8.5,0.0513859800377883,0.0111844760615751,0.0581395348837209,0.0465116279069767,0.976744186046512,0,156.165261766234,0
stoch,16,PPO_base,40,10,65,0,1,0.00129511771882527,0.0359877440085547,0.0452591516688178,1,none,8.5,0.0508434491594875,0.0111295739528832,0.104651162790698,0.0465116279069767,0.965116279069767,0,155.866182470775,0
stoch,17,PPO_base,40,10,65,0,1,0.00126218286866525,0.0355272130720276,0.0448306366124452,1,none,8.5,0.0503763908302966,0.0110366600411726,0.0697674418604651,0.0697674418604651,0.976744186046512,0,155.483004859926,0
stoch,18,PPO_base,40,10,65,0,1,0.00129132953615584,0.0359350738994069,0.0450698436864625,1,none,8.5,0.0501384566499507,0.0110524054635692,0.0465116279069767,0.0348837209302326,0.976744186046512,0,152.951179106951,0
stoch,19,PPO_base,40,10,65,0,1,0.00127143166597308,0.035657140462649,0.0451741231784247,1,none,8.5,0.0509967784974698,0.0111502855921512,0.0465116279069767,0.0581395348837209,0.976744186046512,0,153.902379353657,0
stoch,20,PPO_base,40,10,65,0,1,0.00122929509922795,0.0350613048705828,0.0450047656626284,1,none,8.5,0.0518120722221984,0.0112266152834234,0.0930232558139535,0.0581395348837209,0.976744186046512,0,157.428676331833,0
delay_100ms,0,PPO_base,40,10,65,0.1,0,0.00201070935203055,0.0448409338889206,0.0659830041220797,1,none,8.5,0.0443904080297087,0.0105295567608428,0.13953488372093,0.186046511627907,0.941860465116279,0,125.768435016272,0
delay_200ms,0,PPO_base,40,10,65,0.2,0,0.00419842922289483,0.064795287042306,0.108914950933404,1,none,8.5,0.0345323874624984,0.0114183314236199,0.186046511627907,0.27906976744186,0.918604651162791,0,98.326216375217,0
nominal,0,ppo_10hz,10,40,65,0,0,0.00431301736669007,0.0656735667273377,0.186643987273506,1,none,8.5,0.0111112076501008,0.00326715166273206,0,0,1,0,1544.76481198493,0
stoch,1,ppo_10hz,10,40,65,0,1,0.00483189849037716,0.0695118586312952,0.193248331483573,1,none,8.5,0.0107900780235174,0.00337515221034368,0,0.0146627565982405,0.961876832844575,0,1488.9461135264,0
stoch,2,ppo_10hz,10,40,65,0,1,0.00436398906265448,0.0660604954769072,0.18785863572589,1,none,8.5,0.0118485206977091,0.00383615597288475,0,0.0205278592375367,0.958944281524927,0,1499.91201492874,0
stoch,3,ppo_10hz,10,40,65,0,1,0.00449282237879259,0.0670285191451563,0.191101901979067,1,none,8.5,0.0113031746760012,0.00341177516496513,0,0.032258064516129,0.964809384164223,0,1498.88007436594,0
stoch,4,ppo_10hz,10,40,65,0,1,0.00447327440395563,0.0668825418472984,0.190957605094893,1,none,8.5,0.0114604817277601,0.0035875312119682,0.00293255131964809,0.0263929618768328,0.973607038123167,0,1509.25075496868,0
stoch,5,ppo_10hz,10,40,65,0,1,0.00471094975929239,0.0686363588726295,0.1926430508105,1,none,8.5,0.0104710248685924,0.00350897027237692,0,0.0293255131964809,0.947214076246334,0,1499.09663606557,0
stoch,6,ppo_10hz,10,40,65,0,1,0.00456806411759707,0.0675874553271321,0.190227187737782,1,none,8.5,0.0115434908819503,0.00369551785228946,0.00293255131964809,0.0263929618768328,0.93841642228739,0,1506.99727028111,0
stoch,7,ppo_10hz,10,40,65,0,1,0.00455900469822475,0.0675204020887372,0.192694360447169,1,none,8.5,0.0115972064014517,0.00366188679680872,0,0.0439882697947214,0.973607038123167,0,1513.58050918207,0
stoch,8,ppo_10hz,10,40,65,0,1,0.00456164823763156,0.0675399751083131,0.191256004096104,1,none,8.5,0.010634863635467,0.00356462077034072,0,0.0234604105571848,0.958944281524927,0,1510.70836082691,0
stoch,9,ppo_10hz,10,40,65,0,1,0.00446344354110444,0.066809007933844,0.192734834942719,1,none,8.5,0.0115856829264322,0.00347080866515265,0,0.0263929618768328,0.961876832844575,0,1509.98776236151,0
stoch,10,ppo_10hz,10,40,65,0,1,0.00405964961984208,0.0637153797747615,0.183466021320092,1,none,8.5,0.012761756928743,0.00358557630157284,0,0.0205278592375367,0.958944281524927,0,1534.35392484472,0
stoch,11,ppo_10hz,10,40,65,0,1,0.00453911096118708,0.0673729245408501,0.191739878953977,1,none,8.5,0.0107892478547372,0.00344389665516281,0,0.032258064516129,0.961876832844575,0,1506.50884369458,0
stoch,12,ppo_10hz,10,40,65,0,1,0.00427842690720154,0.0654096851177372,0.18604319392155,1,none,8.5,0.0128069912904529,0.0039943218336203,0,0.0234604105571848,0.976539589442815,0,1509.36283351509,0
stoch,13,ppo_10hz,10,40,65,0,1,0.00440100251399735,0.0663400521103003,0.187546260863459,1,none,8.5,0.0121605956989008,0.0037467069063582,0,0.00879765395894428,0.958944281524927,0,1505.80880502821,0
stoch,14,ppo_10hz,10,40,65,0,1,0.00454553291328561,0.0674205674352094,0.191207472032864,1,none,8.5,0.0115961181301032,0.00357154988807036,0,0.0146627565982405,0.958944281524927,0,1515.3819174582,0
stoch,15,ppo_10hz,10,40,65,0,1,0.00457178665980705,0.0676149884256963,0.190596007134521,1,none,8.5,0.0120632617430853,0.00376034951347979,0,0.0293255131964809,0.953079178885631,0,1512.753581928,0
stoch,16,ppo_10hz,10,40,65,0,1,0.00451426311853028,0.0671882662265538,0.189492784710083,1,none,8.5,0.0115377207615291,0.00367506173841586,0,0.0146627565982405,0.947214076246334,0,1511.63237453628,0
stoch,17,ppo_10hz,10,40,65,0,1,0.0042212476980645,0.0649711297274759,0.187269232163262,1,none,8.5,0.0116538133374723,0.00367886528128589,0,0.0381231671554252,0.961876832844575,0,1533.87762198478,0
stoch,18,ppo_10hz,10,40,65,0,1,0.00449080890922674,0.0670134979629234,0.189655993307417,1,none,8.5,0.0115862681190399,0.00367404234205787,0,0.0205278592375367,0.973607038123167,0,1519.12139265589,0
stoch,19,ppo_10hz,10,40,65,0,1,0.00433827164502138,0.0658655573499639,0.188211376531441,1,none,8.5,0.0119403094445752,0.00364499970234047,0,0.0234604105571848,0.941348973607038,0,1507.95704214055,0
stoch,20,ppo_10hz,10,40,65,0,1,0.00440068137893353,0.0663376316952417,0.188055508001286,1,none,8.5,0.011900571167918,0.00362638725840252,0.00586510263929619,0.0293255131964809,0.964809384164223,0,1520.10017088255,0
delay_100ms,0,ppo_10hz,10,40,65,0.1,0,0.00427272805552771,0.0653661078505345,0.18796420515458,1,none,8.5,0.0123375308988592,0.00758124143668081,0,0,1,0,1353.70707727715,0
delay_200ms,0,ppo_10hz,10,40,65,0.2,0,0.00463112025529537,0.0680523346792406,0.19376528157882,1,none,8.5,0.0223331300874267,0.01734105016269,0.0293255131964809,0,1,0,582.140491600188,0
nominal,0,ppo_10hz,10,10,65,0,0,0.00438438757365865,0.0662147081369287,0.190026532289763,1,none,8.5,0.0132863491522225,0.00418772938254014,0,0,1,0,380.692212092042,1
stoch,1,ppo_10hz,10,10,65,0,1,0.00501348696849507,0.0708059811632822,0.1989492688344,1,none,8.5,0.012279991515352,0.00421603987298848,0,0.0116279069767442,0.976744186046512,0,353.566528031621,1
stoch,2,ppo_10hz,10,10,65,0,1,0.0045079344294658,0.0671411530245482,0.192315748709046,1,none,8.5,0.014117169429789,0.00439015468975354,0,0.0581395348837209,0.965116279069767,0,368.554893514133,1
stoch,3,ppo_10hz,10,10,65,0,1,0.00486430796851804,0.0697445909624398,0.193582970287351,1,none,8.5,0.0137843041469439,0.00424352983366076,0,0.0348837209302326,0.941860465116279,0,357.067915291081,1
stoch,4,ppo_10hz,10,10,65,0,1,0.00468086170766855,0.0684168232795747,0.187381474585337,1,none,8.5,0.0147290465054522,0.004498302219055,0,0.0465116279069767,0.953488372093023,0,365.686687247184,1
stoch,5,ppo_10hz,10,10,65,0,1,0.00461520998153005,0.0679353367661488,0.194895303807006,1,none,8.5,0.0128800033542811,0.00440401266907262,0,0.0348837209302326,0.941860465116279,0,374.899864118204,1
stoch,6,ppo_10hz,10,10,65,0,1,0.00454742318610785,0.0674345844957011,0.192097428730448,1,none,8.5,0.0146908431968792,0.00458875728179993,0,0.0232558139534884,0.930232558139535,0,372.763683056114,1
stoch,7,ppo_10hz,10,10,65,0,1,0.00453933194501063,0.0673745645255732,0.197369350820689,1,none,8.5,0.0121597023915549,0.00424379215128431,0.0116279069767442,0.0348837209302326,0.965116279069767,0,369.585920117933,1
stoch,8,ppo_10hz,10,10,65,0,1,0.00462046515057046,0.0679740034908233,0.200521712621127,1,none,8.5,0.0126924917212652,0.00448795174833946,0,0.0348837209302326,0.953488372093023,0,375.045199152009,1
stoch,9,ppo_10hz,10,10,65,0,1,0.00424065854082131,0.0651203389182006,0.187810796285252,1,none,8.5,0.0153722346122758,0.00462109417895748,0,0.0465116279069767,0.953488372093023,0,368.1065826671,1
stoch,10,ppo_10hz,10,10,65,0,1,0.00396540402004292,0.0629714540092805,0.177406254771539,1,none,8.5,0.0165651028855686,0.00456795290299598,0,0.0348837209302326,0.988372093023256,0,376.353251210226,1
stoch,11,ppo_10hz,10,10,65,0,1,0.00476226785597397,0.0690091867505622,0.195592542862555,1,none,8.5,0.0125527025330511,0.00444622889349606,0,0.0581395348837209,0.976744186046512,0,371.449589646818,1
stoch,12,ppo_10hz,10,10,65,0,1,0.00456421499232611,0.0675589741805344,0.194553232263296,1,none,8.5,0.0142199309296641,0.00467342894318066,0,0.0581395348837209,0.953488372093023,0,368.432312669708,1
stoch,13,ppo_10hz,10,10,65,0,1,0.00496563829339992,0.0704672852705418,0.195514446854416,1,none,8.5,0.0125652802397235,0.00437711343779457,0,0.0116279069767442,0.918604651162791,0,364.372931591101,1
stoch,14,ppo_10hz,10,10,65,0,1,0.00441530101608932,0.0664477314593156,0.190813048585901,1,none,8.5,0.0164306325968654,0.00443736148912271,0,0.0465116279069767,0.941860465116279,0,367.683095703553,1
stoch,15,ppo_10hz,10,10,65,0,1,0.00490963420344452,0.0700687819463455,0.194770324273122,1,none,8.5,0.0162662354353782,0.00449951469424521,0,0.0465116279069767,0.918604651162791,0,368.819623684785,1
stoch,16,ppo_10hz,10,10,65,0,1,0.00450492514096442,0.0671187391192983,0.188295984475826,1,none,8.5,0.0145727654067013,0.00467107833229644,0,0.0232558139534884,0.953488372093023,0,372.059991124469,1
stoch,17,ppo_10hz,10,10,65,0,1,0.00467328254253115,0.0683614112093303,0.191769121097877,1,none,8.5,0.0142753706738592,0.00436883002462613,0,0.0465116279069767,0.953488372093023,0,369.314655557382,1
stoch,18,ppo_10hz,10,10,65,0,1,0.00441610282878494,0.066453764594528,0.19218367609777,1,none,8.5,0.0140326690051093,0.00461584104893921,0,0.0232558139534884,0.953488372093023,0,363.946992910394,1
stoch,19,ppo_10hz,10,10,65,0,1,0.00440165758404559,0.0663449891404437,0.185083341658661,1,none,8.5,0.015057728228154,0.00473159005427486,0,0.0348837209302326,0.941860465116279,0,365.916089490524,1
stoch,20,ppo_10hz,10,10,65,0,1,0.00389910946824265,0.0624428496166106,0.179366976558367,1,none,8.5,0.0164623048532899,0.00457992259751518,0,0.0232558139534884,0.965116279069767,0,371.883913652607,1
delay_100ms,0,ppo_10hz,10,10,65,0.1,0,0.00445669963207171,0.0667585172998301,0.190536779562183,1,none,8.5,0.0132510070147824,0.00462779065056434,0,0,1,0,363.462897218073,1
delay_200ms,0,ppo_10hz,10,10,65,0.2,0,0.00456805150426682,0.0675873620158889,0.193047492046727,1,none,8.5,0.0171976907442643,0.00825936859152898,0,0,1,0,271.350966619137,1
mass,19,CDR2-4,40,40,65.9903469102782,0,0,0.00345947038734311,0.0588172626644858,0.173327732864388,1,none,8.5,0.0123969484678131,0.00351397268411846,0,0,1,0,1561.04424374071,1
mass,19,CDR2-4,40,10,65.9903469102782,0,0,0.00403194917593471,0.063497631262392,0.177127924197036,1,none,8.5,0.0154347788446387,0.00524292895511341,0,0,1,0,356.991887168541,0
mass,19,Optimized,40,40,65.9903469102782,0,0,0.00355760230052314,0.0596456394091231,0.175873104655035,1,none,8.5,0.0177580507854027,0.0031047053487703,0,0,0.909090909090909,0,1593.18915246837,1
mass,19,Optimized,40,10,65.9903469102782,0,0,0.00447662128805196,0.0669075577797603,0.193287357798787,1,none,8.5,0.017228793193413,0.00395159326948938,0,0,0.930232558139535,0,360.063594056522,0
mass,19,PPO_base,40,40,65.9903469102782,0,0,0.000101788001019334,0.0100890039656714,0.0175399704398436,1,none,8.5,0.0557645214221398,0.00937310165122299,0.0557184750733138,0.0821114369501466,0.967741935483871,0,1695.00765136386,1
mass,19,PPO_base,40,10,65.9903469102782,0,0,0.00126606438629582,0.0355817985253109,0.0448847804533236,1,none,8.5,0.0501173047852961,0.0109769128325257,0.0465116279069767,0.0581395348837209,0.976744186046512,0,165.516537308153,0
mass,19,ppo_10hz,10,40,65.9903469102782,0,0,0.00430011285213003,0.0655752457267987,0.18642901055873,1,none,8.5,0.0110268015116053,0.00324074680367416,0,0,1,0,1544.85732517344,0
mass,19,ppo_10hz,10,10,65.9903469102782,0,0,0.0043695362178931,0.0661024675628157,0.189784224167627,1,none,8.5,0.0131839825047177,0.00415369344203583,0,0,1,0,380.719795741918,1
mass,8,CDR2-4,40,40,66.6525523570586,0,0,0.00345266707755209,0.0587593999080325,0.173200736989096,1,none,8.5,0.0123353571341443,0.00349462871160909,0,0,1,0,1562.09386986646,1
mass,8,CDR2-4,40,10,66.6525523570586,0,0,0.00402558624062185,0.0634475077573726,0.176997441463585,1,none,8.5,0.0153442103039559,0.00521311803626171,0,0,1,0,357.004442212736,0
mass,8,Optimized,40,40,66.6525523570586,0,0,0.00354803202345069,0.0595653592572956,0.175701003400689,1,none,8.5,0.0176697025569241,0.00308842714350383,0,0,0.909090909090909,0,1593.25852165439,1
mass,8,Optimized,40,10,66.6525523570586,0,0,0.00446654835671407,0.0668322403987332,0.193133030289467,1,none,8.5,0.0171432744071564,0.00393055971310237,0,0,0.930232558139535,0,360.082387236892,0
mass,8,PPO_base,40,40,66.6525523570586,0,0,0.000102328673532268,0.0101157636158754,0.0176618211203051,1,none,8.5,0.0550873550990919,0.00927638784691965,0.0586510263929619,0.0850439882697947,0.967741935483871,0,1702.9727595982,1
mass,8,PPO_base,40,10,66.6525523570586,0,0,0.00126274850259311,0.0355351727531064,0.0448342609481136,1,none,8.5,0.0498013878764772,0.0109074742523515,0.0465116279069767,0.0581395348837209,0.976744186046512,0,167.525149143142,0
